,Каминная топка KRATKI ZIBI 12 DECO,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
11.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Нет
Вес                                               
151.0 (кг)


Ширина                                                  
765.0 (мм)
Высота  
902.0 (мм)
Глубина  
489.0 (мм)
Диаметр дымохода
180.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,30566,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/4225/www-kominek-powietrzny-zibi-12-deco-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4225/www-kominek-powietrzny-zibi-12-deco-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4225/www-kominek-powietrzny-zibi-12-deco-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4225/www-kominek-powietrzny-zibi-12-deco-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4225/www-kominek-powietrzny-zibi-12-deco-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4225/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-ZIBI-12-DECO/,,,,,,Каминные топки,
,Каминная топка KRATKI ZIBI 12,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
11.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Нет
Вес                                               
160.0 (кг)


Ширина                                                  
765.0 (мм)
Высота  
902.0 (мм)
Глубина  
489.0 (мм)
Диаметр дымохода
180.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,24157,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/196/zibi-pf.png, https://kaminlux.com.ua//stuff/catalog/17/196/zibi-pf.png, https://kaminlux.com.ua//stuff/catalog/17/196/zibi-12.png, https://kaminlux.com.ua//stuff/catalog/17/196/zibi.png, https://kaminlux.com.ua//stuff/catalog/17/196/kratki.png, https://kaminlux.com.ua//stuff/catalog/17/196/SRRRS.png, https://kaminlux.com.ua//stuff/catalog/17/196/42_ZIBI_12.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-ZIBI-12/,,,,,,Каминные топки,
,Каминная топка Kratki ZIBI 12 гильйотина,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
11.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Нет
Вес                                               
260.0 (кг)


Ширина                                                  
977.0 (мм)
Высота  
1323.0 (мм)
Глубина  
546.0 (мм)
Диаметр дымохода
180.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,38744,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/195/zibi.png, https://kaminlux.com.ua//stuff/catalog/17/195/zibi.png, https://kaminlux.com.ua//stuff/catalog/17/195/zibi-g.png, https://kaminlux.com.ua//stuff/catalog/17/195/zibi-12.png, https://kaminlux.com.ua//stuff/catalog/17/195/kratki.png, https://kaminlux.com.ua//stuff/catalog/17/195/kratki-zibi.png, https://kaminlux.com.ua//stuff/catalog/17/195/kk.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-Kratki-ZIBI-12-giljotina/,,,,,,Каминные топки,
,Каминная топка KRATKI MB 120 гильйотина,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
20.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
396.0 (кг)


Ширина                                                  
1454.0 (мм)
Высота  
1363.0 (мм)
Глубина  
599.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,76212,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/3921/www-kominek-powietrzny-mb-120-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/3921/www-kominek-powietrzny-mb-120-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/3921/www-kominek-powietrzny-mb-120-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/3921/www-kominek-powietrzny-mb-120-g-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/3921/aranzacja-kominek-powietrzny-mb-120-g-2-1920-1920-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/3921/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MB-120-giljotina/,,,,,,Каминные топки,
,Каминная топка KRATKI MB 100 гильйотина,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
14.0 (кВт)
Коэффициент полезного действия  
82.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
327.0 (кг)


Ширина                                                  
1254.0 (мм)
Высота  
1293.0 (мм)
Глубина  
554.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,68208,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/3922/www-kominek-powietrzny-mb-100-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/3922/www-kominek-powietrzny-mb-100-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/3922/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MB-100-giljotina/,,,,,,Каминные топки,
,Каминная топка KRATKI MBA 17 левая BS гильотина гнутое стекло,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
17.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Угловое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
309.0 (кг)


Ширина                                                  
967.0 (мм)
Высота  
1504.0 (мм)
Глубина  
591.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,77778,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/4236/www-kominek-powietrzny-mba-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4236/www-kominek-powietrzny-mba-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4236/www-kominek-powietrzny-mba-l-bs-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4236/www-kominek-powietrzny-mba-l-bs-g-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4236/www-kominek-powietrzny-mba-l-bs-g-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4236/SRRRS2.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBA-17-levaya-BS-gilotina-gnutoe-steklo/,,,,,,Каминные топки,
,Каминная топка KRATKI MBA 17 левая BS гильотина,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
17.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Угловое
Количество стекол в дверце
2
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
309.0 (кг)


Ширина                                                  
967.0 (мм)
Высота  
1504.0 (мм)
Глубина  
591.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,69774,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/457/www-kominek-powietrzny-mba-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/457/www-kominek-powietrzny-mba-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/457/www-kominek-powietrzny-mba-l-bs-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/457/www-kominek-powietrzny-mba-l-bs-g-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/457/www-kominek-powietrzny-mba-l-bs-g-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/457/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBA-17-levaya-BS-gilotina/,,,,,,Каминные топки,
,Каминная топка KRATKI MBA 17 левая BS гнутое стекло,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
17.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Угловое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
238.0 (кг)


Ширина                                                  
910.0 (мм)
Высота  
1500.0 (мм)
Глубина  
537.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,60146,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/4235/www-kominek-powietrzny-mba-l-bs-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4235/www-kominek-powietrzny-mba-l-bs-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4235/www-kominek-powietrzny-mba-l-bs-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4235/www-kominek-powietrzny-mba-l-bs-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4235/www-kominek-powietrzny-mba-l-bs-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4235/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBA-17-levaya-BS-gnutoe-steklo/,,,,,,Каминные топки,
,Каминная топка KRATKI MBA 17 левая BS,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
17.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Угловое
Количество стекол в дверце
2
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
238.0 (кг)


Ширина                                                  
910.0 (мм)
Высота  
1500.0 (мм)
Глубина  
537.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,52142,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/230/www-kominek-powietrzny-mba-l-bs-1-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/230/www-kominek-powietrzny-mba-l-bs-1-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/230/www-kominek-powietrzny-mba-l-bs-2-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/230/www-kominek-powietrzny-mba-l-bs-3-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/230/www-kominek-powietrzny-mba-l-bs-4-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/230/rys-tech-mba-bs-l.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBA-17-levaya-BS/,,,,,,Каминные топки,
,Каминная топка KRATKI MBA 17 гильйотина,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
17.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
320.0 (кг)


Ширина                                                  
1015.8 (мм)
Высота  
1500.0 (мм)
Глубина  
521.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,60204,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/456/www-kominek-powietrzny-mba-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/456/www-kominek-powietrzny-mba-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/456/www-kominek-powietrzny-mba-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/456/www-kominek-powietrzny-mba-g-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/456/1.png.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBA-17-giljotina/,,,,,,Каминные топки,
,Каминная топка KRATKI MBA 17,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
17.0 (кВт)
Коэффициент полезного действия  
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
222.0 (кг)


Ширина                                                  
830.0 (мм)
Высота  
1500.0 (мм)
Глубина  
510.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,44138,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/4234/www-kominek-powietrzny-mba-pf-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4234/www-kominek-powietrzny-mba-pf-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4234/www-kominek-powietrzny-mba-pf-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4234/www-kominek-powietrzny-mba-pf-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4234/www-kominek-powietrzny-mba-pf-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4234/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBA-17/,,,,,,Каминные топки,
,Каминная топка KRATKI MBO 15 левая BS гильотина гнутое стекло,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
15.0 (кВт)
Коэффициент полезного действия  
83.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Угловое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
301.0 (кг)


Ширина                                                  
967.0 (мм)
Высота  
1440.0 (мм)
Глубина  
591.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,73776,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/4233/www-kominek-powietrzny-mbo-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4233/www-kominek-powietrzny-mbo-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4233/www-kominek-powietrzny-mbo-l-bs-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4233/www-kominek-powietrzny-mbo-l-bs-g-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4233/www-kominek-powietrzny-mbo-l-bs-g-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4233/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBO-15-levaya-BS-gilotina-gnutoe-steklo/,,,,,,Каминные топки,
,Каминная топка KRATKI MBO 15 левая BS гильотина,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
15.0 (кВт)
Коэффициент полезного действия  
83.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Угловое
Количество стекол в дверце
2
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
301.0 (кг)


Ширина                                                  
967.0 (мм)
Высота  
1440.0 (мм)
Глубина  
591.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,65772,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/454/www-kominek-powietrzny-mbo-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/454/www-kominek-powietrzny-mbo-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/454/www-kominek-powietrzny-mbo-l-bs-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/454/www-kominek-powietrzny-mbo-l-bs-g-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/454/www-kominek-powietrzny-mbo-l-bs-g-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/454/rys-tech-mbolbsg.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBO-15-levaya-BS-gilotina/,,,,,,Каминные топки,
,Каминная топка KRATKI MBO 15 левая BS гнутое стекло,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
15.0 (кВт)
Коэффициент полезного действия  
83.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Угловое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
233.0 (кг)


Ширина                                                  
910.0 (мм)
Высота  
1440.0 (мм)
Глубина  
537.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,56144,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/4232/www-kominek-powietrzny-mbo-l-bs-1-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/4232/www-kominek-powietrzny-mbo-l-bs-1-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/4232/www-kominek-powietrzny-mbo-l-bs-2-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/4232/www-kominek-powietrzny-mbo-l-bs-3-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/4232/www-kominek-powietrzny-mbo-l-bs-4-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/4232/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBO-15-levaya-BS-gnutoe-steklo/,,,,,,Каминные топки,
,Каминная топка KRATKI MBO 15 левая BS,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
15.0 (кВт)
Коэффициент полезного действия  
83.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Угловое
Количество стекол в дверце
2
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
233.0 (кг)


Ширина                                                  
910.0 (мм)
Высота  
1440.0 (мм)
Глубина  
537.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,48140,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/225/www-kominek-powietrzny-mbo-l-bs-1.png, https://kaminlux.com.ua//stuff/catalog/17/225/www-kominek-powietrzny-mbo-l-bs-1.png, https://kaminlux.com.ua//stuff/catalog/17/225/www-kominek-powietrzny-mbo-l-bs-2-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/225/www-kominek-powietrzny-mbo-l-bs-3-960-960-1-0.png, https://kaminlux.com.ua//stuff/catalog/17/225/www-kominek-powietrzny-mbo-l-bs-4.png, https://kaminlux.com.ua//stuff/catalog/17/225/65_MBO_L_BS.png, https://kaminlux.com.ua//stuff/catalog/17/225/63_MBO_P_BS.jpg, https://kaminlux.com.ua//stuff/catalog/17/225/rys-tech-mbo-l-bs.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBO-15-levaya-BS/,,,,,,Каминные топки,
,Каминная топка KRATKI MBO 15 гильйотина,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
15.0 (кВт)
Коэффициент полезного действия  
83.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
305.0 (кг)


Ширина                                                  
1016.0 (мм)
Высота  
1440.0 (мм)
Глубина  
521.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,56144,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/453/www-kominek-powietrzny-mbo-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/453/www-kominek-powietrzny-mbo-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/453/www-kominek-powietrzny-mbo-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/453/www-kominek-powietrzny-mbo-g-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/453/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBO-15-giljotina/,,,,,,Каминные топки,
,Каминная топка KRATKI MBO 15,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
15.0 (кВт)
Коэффициент полезного действия  
83.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
214.0 (кг)


Ширина                                                  
830.0 (мм)
Высота  
1440.0 (мм)
Глубина  
510.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,40136,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/224/www-kominek-powietrzny-mbo-pf-1.png, https://kaminlux.com.ua//stuff/catalog/17/224/www-kominek-powietrzny-mbo-pf-1.png, https://kaminlux.com.ua//stuff/catalog/17/224/www-kominek-powietrzny-mbo-pf-2.png, https://kaminlux.com.ua//stuff/catalog/17/224/www-kominek-powietrzny-mbo-pf-3.png, https://kaminlux.com.ua//stuff/catalog/17/224/www-kominek-powietrzny-mbo-pf-4.png, https://kaminlux.com.ua//stuff/catalog/17/224/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBO-15/,,,,,,Каминные топки,
,Каминная топка KRATKI MBZ 13 левая BS гильотина гнутое стекло,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
13.0 (кВт)
Коэффициент полезного действия  
81.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Сталь
Тип топки
Закрытая
Способ открытия дверцы топки
Подъём вверх
Форма стекла топки
Угловое
Количество стекол в дверце
1
Водяной контур
Нет


Наличие шибера                                   
Нет
Забор воздуха в топку  
Да
Камера двойного сгорания 
Да
Вес                                               
266.0 (кг)


Ширина                                                  
837.0 (мм)
Высота  
1400.0 (мм)
Глубина  
591.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник                                                  
Нет
Инструкция по эксплуатации 
Да",r,69774,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/17/4231/www-kominek-powietrzny-mbz-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4231/www-kominek-powietrzny-mbz-l-bs-g-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4231/www-kominek-powietrzny-mbz-l-bs-g-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4231/www-kominek-powietrzny-mbz-l-bs-g-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4231/www-kominek-powietrzny-mbz-l-bs-g-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/17/4231/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/Stalnye-topki/Kaminnaya-topka-KRATKI-MBZ-13-levaya-BS-gilotina-gnutoe-steklo/,,,,,,Каминные топки,
