,,,,,,,,
"Бисер 426 10/0-RH, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-426-100-rh-50g,biser-426-100-rh-50g.jpeg,http://tkani.ukrchic.com/files/products/df26273d-5b3f-11e3-84b3-a45d36c4a9b9.800x600.jpeg
Бисер 43 8/0-rr 100g,2.50 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-43-80-rr-100g,biser-43-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/e7a22719-9756-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 45 8/0-rr 100g,2.50 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-45-80-rr-100g,biser-45-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7441-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 507 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-507-80-rr-100g,biser-507-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7420-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 508 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-508-80-rr-100g,biser-508-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff741d-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 509 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-509-80-rr-100g,biser-509-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7435-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 51 8/0-rr 100g,2.50 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-51-80-rr-100g,biser-51-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7453-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 510 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-510-80-rr-100g,biser-510-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/e7a22722-9756-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 514 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-514-80-rr-100g,biser-514-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff741a-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 515 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-515-80-rr-100g,biser-515-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7423-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 527 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-527-80-rr-100g,biser-527-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7447-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 53 8/0-rr 100g,2.50 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-53-80-rr-100g,biser-53-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7456-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
"Бисер 531 12/0-RH, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-531-120-rh-50g,biser-531-120-rh-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3bb5-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 533 10/0-2CUT, 100г",4.50 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-100-2cut-100g,biser-533-100-2cut-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5c6-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 11/0-2CUT, 100г",4.50 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-110-2cut-100g,biser-533-110-2cut-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5eb-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 3MM-TW, 100г",7.00 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-3mm-tw-100g,biser-533-3mm-tw-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5e6-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 6/0-2CUT, 100г",6.00 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-60-2cut-100g,biser-533-60-2cut-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5c1-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 6/0-RR, 100г",6.00 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-60-rr-100g,biser-533-60-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5d5-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 6MM-TW, 100г",8.00 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-6mm-tw-100g,biser-533-6mm-tw-100g.jpeg,http://tkani.ukrchic.com/files/products/217549a1-bed7-11e1-8014-e0cb4e4623fc.800x600.jpeg
Бисер 533 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-533-80-rr-100g,biser-533-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7438-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 533 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-533-80-rr-100g,biser-533-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5cb-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 9/0-2CUT, 100г",5.00 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-90-2cut-100g,biser-533-90-2cut-100g.jpeg,http://tkani.ukrchic.com/files/products/21754997-bed7-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 9/0-RR, 100г",5.00 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-90-rr-100g,biser-533-90-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5d0-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер 533 9MM-TW, 100г",8.00 $,USD,"Декоративный бисер Matsuno. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер Matsuno,http://tkani.ukrchic.com/products/biser-533-9mm-tw-100g,biser-533-9mm-tw-100g.jpeg,http://tkani.ukrchic.com/files/products/a6ced5df-bea4-11e1-8014-e0cb4e4623fc.800x600.jpeg
Бисер 549 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-549-80-rr-100g,biser-549-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff744a-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 550 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-550-80-rr-100g,biser-550-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7426-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 551 8/0-rr 100g,2.00 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-551-80-rr-100g,biser-551-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff744d-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 57 8/0-rr 100g,2.50 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-57-80-rr-100g,biser-57-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/e7a2271c-9756-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 6 8/0-rr 100g,1.50 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-6-80-rr-100g,biser-6-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff7432-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
Бисер 7 8/0-rr 100g,1.50 $,USD,"Декоративный бисер FGB. Формы, цвета и размеры в ассортименте. Продается упаковками по 100г.",Бисер,Бисер FGB,http://tkani.ukrchic.com/products/biser-7-80-rr-100g,biser-7-80-rr-100g.jpeg,http://tkani.ukrchic.com/files/products/abff743b-9769-11e4-8f59-a45d36c4a9b9.800x600.jpeg
"Бисер 719 10/0-RH, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-719-100-rh-50g,biser-719-100-rh-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3b97-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 721 10/0-RH, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-721-100-rh-50g,biser-721-100-rh-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3b9a-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 812 10/0-RH, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-812-100-rh-50g,biser-812-100-rh-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3ba0-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 844 10/0-2cut, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-844-100-2cut-50g,biser-844-100-2cut-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3bac-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 873 10/0-2cut, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-873-100-2cut-50g,biser-873-100-2cut-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3ba9-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 897 10/0-2cut, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-897-100-2cut-50g,biser-897-100-2cut-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3ba6-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 899 10/0-2cut, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-899-100-2cut-50g,biser-899-100-2cut-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3b7f-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 900 10/0-2cut, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-900-100-2cut-50g,biser-900-100-2cut-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3bb2-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер 901 10/0-2cut, 50g",2.00 $,USD,"Декоративный бисер Preciosa. Формы, цвета и размеры в ассортименте. Продается упаковками по 50г.",Бисер,Бисер Preciosa,http://tkani.ukrchic.com/products/biser-901-100-2cut-50g,biser-901-100-2cut-50g.jpeg,http://tkani.ukrchic.com/files/products/746c3baf-5b37-11e3-84b3-a45d36c4a9b9.800x600.jpeg
"Бисер Dadi 32 #3""TW, 450г",5.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-32-3tw-450g,biser-dadi-32-3tw-450g.jpeg,http://tkani.ukrchic.com/files/products/5e738944-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 334 #11/0H, 450г",13.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-334-110h-450g,biser-dadi-334-110h-450g.jpeg,http://tkani.ukrchic.com/files/products/5e738946-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 34 #3""TW, 450г",5.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-34-3tw-450g,biser-dadi-34-3tw-450g.jpeg,http://tkani.ukrchic.com/files/products/5e738942-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 34 #4""TW, 450г",5.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-34-4tw-450g,biser-dadi-34-4tw-450g.jpeg,http://tkani.ukrchic.com/files/products/5e738936-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 34 #6/0DP, 450г",20.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-34-60dp-450g,biser-dadi-34-60dp-450g.jpeg,http://tkani.ukrchic.com/files/products/5e73893e-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 34 #6/0TR-TR, 450г",20.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-34-60tr-tr-450g,biser-dadi-34-60tr-tr-450g.jpeg,http://tkani.ukrchic.com/files/products/5e738938-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 34 #8/0, 450г",14.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-34-80-450g,biser-dadi-34-80-450g.jpeg,http://tkani.ukrchic.com/files/products/5e73893a-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 34 #8/0DP, 450г",20.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-34-80dp-450g,biser-dadi-34-80dp-450g.jpeg,http://tkani.ukrchic.com/files/products/5e738940-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 345A #8/0H, 450г",13.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-345a-80h-450g,biser-dadi-345a-80h-450g.jpeg,http://tkani.ukrchic.com/files/products/5e73894c-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 346 #8/0H, 450г",13.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-346-80h-450g,biser-dadi-346-80h-450g.jpeg,http://tkani.ukrchic.com/files/products/5e73894a-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 503 #8/0, 450г",12.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-503-80-450g,biser-dadi-503-80-450g.jpeg,http://tkani.ukrchic.com/files/products/5e73893c-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер Dadi 503 #8/OH, 450г",12.00 $,USD,"Декоративный бисер Dadi. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер Dadi,http://tkani.ukrchic.com/products/biser-dadi-503-8oh-450g,biser-dadi-503-8oh-450g.jpeg,http://tkani.ukrchic.com/files/products/5e738934-d194-11e2-80a2-e0cb4e4623fc.800x600.jpeg
"Бисер FD #34 12/0-rr серебро, 450г",14.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-fd-34-120-rr-serebro-450g,biser-fd-34-120-rr-serebro-450g.jpeg,http://tkani.ukrchic.com/files/products/8231b5f5-3219-11e5-931f-a45d36c4a9b8.800x600.jpeg
"Бисер FD #34 6/0-rr серебро, 450г",14.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-fd-34-60-rr-serebro-450g,biser-fd-34-60-rr-serebro-450g.jpeg,http://tkani.ukrchic.com/files/products/f7435611-32b8-11e5-931f-a45d36c4a9b8.800x600.jpeg
"Бисер FD #34 8/0-rr серебро, 450г",14.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-fd-34-80-rr-serebro-450g,biser-fd-34-80-rr-serebro-450g.jpeg,http://tkani.ukrchic.com/files/products/f7435608-32b8-11e5-931f-a45d36c4a9b8.800x600.jpeg
"Бисер YX #4 11/0-2cut прозрачный, 450г",20.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-4-110-2cut-prozrachnyj-450g,biser-yx-4-110-2cut-prozrachnyj-450g.jpeg,http://tkani.ukrchic.com/files/products/1-195.800x600.jpg
"Бисер YX #4 4*4 квадрат прозрачный, 450г",25.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-4-44-kvadrat-prozrachnyj-450g,biser-yx-4-44-kvadrat-prozrachnyj-450g.jpeg,http://tkani.ukrchic.com/files/products/1-199_1.800x600.jpg
"Бисер YX #503 3мм капля перламутровая, 450г",25.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-503-3mm-kaplya-perlamutrovaya-450g,biser-yx-503-3mm-kaplya-perlamutrovaya-450g.jpeg,http://tkani.ukrchic.com/files/products/f743561f-32b8-11e5-931f-a45d36c4a9b8.800x600.jpeg
"Бисер YX 3*6 рис белый АВ, 450г",25.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-36-ris-belyj-av-450g,biser-yx-36-ris-belyj-av-450g.jpeg,http://tkani.ukrchic.com/files/products/5a8bb0ad-86c4-11e5-a160-a45d36c4a9b8.800x600.jpeg
"Бисер YX 329 белый безформенный, 450г",23.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-329-belyj-bezformennyj-450g,biser-yx-329-belyj-bezformennyj-450g.jpeg,http://tkani.ukrchic.com/files/products/f7435622-32b8-11e5-931f-a45d36c4a9b8.800x600.jpeg
"Бисер YX 330 белый безформенный, 450г",23.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-330-belyj-bezformennyj-450g,biser-yx-330-belyj-bezformennyj-450g.jpeg,http://tkani.ukrchic.com/files/products/f7435625-32b8-11e5-931f-a45d36c4a9b8.800x600.jpeg
"Бисер YX 330 прозрачный безформенный, 450г",23.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-330-prozrachnyj-bezformennyj-450g,biser-yx-330-prozrachnyj-bezformennyj-450g.jpeg,http://tkani.ukrchic.com/files/products/1-191_1.800x600.jpg
"Бисер YX 783 3мм капля белый, 450г",25.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-yx-783-3mm-kaplya-belyj-450g,biser-yx-783-3mm-kaplya-belyj-450g.jpeg,http://tkani.ukrchic.com/files/products/d9d00a91-86e0-11e5-a160-a45d36c4a9b8.800x600.jpeg
"Бисер в ассортименте №3, 450г",10.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-v-assortimente-3-450g,biser-v-assortimente-3-450g.jpeg,http://tkani.ukrchic.com/files/products/e855ce33-0d57-11e2-9eb7-e0cb4e4623fc.800x600.jpeg
"Бисер в ассортименте, 500г",15.00 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 500г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-v-assortimente-500g,biser-v-assortimente-500g.jpeg,http://tkani.ukrchic.com/files/products/71188cf6-07d0-11e2-836c-e0cb4e4623fc.800x600.jpeg
"Бисер круглый №6 в ассортименте, 450г",3.50 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-kruglyj-6-v-assortimente-450g,biser-kruglyj-6-v-assortimente-450g.jpeg,http://tkani.ukrchic.com/files/products/d32f059c-0423-11e3-9f47-e0cb4e4623fc.800x600.jpeg
"Бисер круглый №8 в ассортименте, 450г",3.50 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-kruglyj-8-v-assortimente-450g,biser-kruglyj-8-v-assortimente-450g.jpeg,http://tkani.ukrchic.com/files/products/d32f059e-0423-11e3-9f47-e0cb4e4623fc.800x600.jpeg
"Бисер обычный колотый белый, 450г",3.50 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-obychnyj-kolotyj-belyj-450g,biser-obychnyj-kolotyj-belyj-450g.jpeg,http://tkani.ukrchic.com/files/products/a02e216c-c062-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер обычный круглый персиковый, 450г",3.50 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-obychnyj-kruglyj-persikovyj-450g,biser-obychnyj-kruglyj-persikovyj-450g.jpeg,http://tkani.ukrchic.com/files/products/a02e2169-c062-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер обычный круглый №10 белый, 450г",3.50 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-obychnyj-kruglyj-10-belyj-450g,biser-obychnyj-kruglyj-10-belyj-450g.jpeg,http://tkani.ukrchic.com/files/products/07571729-c070-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер обычный круглый №6 белый, 450г",3.50 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-obychnyj-kruglyj-6-belyj-450g,biser-obychnyj-kruglyj-6-belyj-450g.jpeg,http://tkani.ukrchic.com/files/products/a02e216f-c062-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер обычный круглый №8 белый, 450г",3.50 $,USD,"Декоративный бисер. Формы, цвета и размеры в ассортименте. Упаковки по 450г.",Бисер,Бисер в ассортименте,http://tkani.ukrchic.com/products/biser-obychnyj-kruglyj-8-belyj-450g,biser-obychnyj-kruglyj-8-belyj-450g.jpeg,http://tkani.ukrchic.com/files/products/07571726-c070-11e1-8014-e0cb4e4623fc.800x600.jpeg
"Бисер-джгут на нитке №6 золотой, м",1.50 $,USD,Золотистый джгут из переплетенных нитей с бисером. Продается на метраж. ,Бисер,Бисер-джгут,http://tkani.ukrchic.com/products/biser-dzhgut-na-nitke-6-zolotoj-m,biser-dzhgut-na-nitke-6-zolotoj-m.jpeg,http://tkani.ukrchic.com/files/products/adff7389-842f-11e4-a739-a45d36c4a9b9.800x600.jpeg
